會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,301781255.0,100.0,270467363.0,100.0,382075216.0,100.0,1280429312.0,100.0
營業成本合計,285748833.0,94.69,258180747.0,95.46,360638103.0,94.39,1209514300.0,94.46
營業毛利（毛損）,16032422.0,5.31,12286616.0,4.54,21437113.0,5.61,70915012.0,5.54
未實現銷貨（損）益,4673.0,0.0,5413.0,0.0,-8237.0,0.0,5446.0,0.0
已實現銷貨（損）益,4673.0,0.0,4673.0,0.0,5413.0,0.0,4673.0,0.0
營業毛利（毛損）淨額,16032422.0,5.31,12285876.0,4.54,21450763.0,5.61,70914239.0,5.54
營業費用,,,,,,,,
推銷費用,2274805.0,0.75,1674801.0,0.62,3225008.0,0.84,9265062.0,0.72
管理費用,1829698.0,0.61,2219968.0,0.82,2335571.0,0.61,9124025.0,0.71
研究發展費用,4549446.0,1.51,4814466.0,1.78,5596890.0,1.46,21336340.0,1.67
營業費用合計,8653949.0,2.87,8709235.0,3.22,11157469.0,2.92,39725427.0,3.1
營業利益（損失）,7378473.0,2.44,3576641.0,1.32,10293294.0,2.69,31188812.0,2.44
營業外收入及支出,,,,,,,,
利息收入,762136.0,0.25,736171.0,0.27,1090978.0,0.29,5018167.0,0.39
其他利益及損失淨額,1429848.0,0.47,475251.0,0.18,44167.0,0.01,519418.0,0.04
財務成本淨額,283243.0,0.09,1654217.0,0.61,3337331.0,0.87,8521696.0,0.67
採用權益法認列之關聯企業及合資損益之份額淨額,-7820.0,0.0,618617.0,0.23,1359269.0,0.36,4370078.0,0.34
營業外收入及支出合計,1900921.0,0.63,-6925.0,0.0,20730.0,0.01,-97415.0,-0.01
稅前淨利（淨損）,9279394.0,3.07,2240097.0,0.83,3133937.0,0.82,9591788.0,0.75
所得稅費用（利益）合計,2347799.0,0.78,5816738.0,2.15,13427231.0,3.51,40780600.0,3.18
繼續營業單位本期淨利（淨損）,6931595.0,2.3,1675484.0,0.62,3951157.0,1.03,11057931.0,0.86
本期淨利（淨損）,6931595.0,2.3,4141254.0,1.53,9476074.0,2.48,29722669.0,2.32
其他綜合損益(淨額),,,4141254.0,1.53,9476074.0,2.48,29722669.0,2.32
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-1214027.0,-0.4,,,,,,
不重分類至損益之項目：,-1214027.0,-0.4,-1551377.0,-0.57,-677778.0,-0.18,163813.0,0.01
國外營運機構財務報表換算之兌換差額,3232899.0,1.07,-1551377.0,-0.57,-677778.0,-0.18,-3835298.0,-0.3
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,226.0,0.0,3021942.0,1.12,5717932.0,1.5,32002.0,0.0
後續可能重分類至損益之項目：,3233125.0,1.07,263.0,0.0,578.0,0.0,-3703487.0,-0.29
其他綜合損益（淨額）,2019098.0,0.67,3022205.0,1.12,5718510.0,1.5,8403854.0,0.66
本期綜合損益總額,8950693.0,2.97,1470828.0,0.54,5040732.0,1.32,288.0,0.0
淨利（損）歸屬於：,,,5612082.0,2.07,14516806.0,3.8,44.0,0.0
母公司業主（淨利∕損）,6753735.0,2.24,,,,,8404098.0,0.66
非控制權益（淨利∕損）,177860.0,0.06,3963147.0,1.47,9254163.0,2.42,4700611.0,0.37
母公司業主（綜合損益）,8564690.0,2.84,178107.0,0.07,221911.0,0.06,34423280.0,2.69
非控制權益（綜合損益）,386003.0,0.13,5437706.0,2.01,14258832.0,3.73,,
基本每股盈餘,,,174376.0,0.06,257974.0,0.07,28957466.0,2.26
基本每股盈餘,1.75,,,,,,765203.0,0.06
稀釋每股盈餘,,,1.03,,2.4,,33510607.0,2.62
稀釋每股盈餘,1.74,,,,,,912673.0,0.07
