會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,3391148.0,100.0,3325714.0,100.0,2411077.0,100.0,11439152.0,100.0
營業成本合計,2739886.0,80.8,2559145.0,76.95,1685062.0,69.89,8486393.0,74.19
營業毛利（毛損）,651262.0,19.2,766569.0,23.05,726015.0,30.11,2952759.0,25.81
營業毛利（毛損）淨額,651262.0,19.2,766569.0,23.05,726015.0,30.11,2952759.0,25.81
營業費用,,,,,,,,
推銷費用,68930.0,2.03,74605.0,2.24,65753.0,2.73,297682.0,2.6
管理費用,72369.0,2.13,65990.0,1.98,62788.0,2.6,277050.0,2.42
預期信用減損損失（利益）,-3197.0,-0.09,2070.0,0.06,-549.0,-0.02,-11853.0,-0.1
營業費用合計,138102.0,4.07,142665.0,4.29,127992.0,5.31,562879.0,4.92
營業利益（損失）,513160.0,15.13,623904.0,18.76,598023.0,24.8,2389880.0,20.89
營業外收入及支出,,,,,,,,
利息收入,5795.0,0.17,9217.0,0.28,11652.0,0.48,40825.0,0.36
其他收入,3725.0,0.11,830039.0,24.96,142034.0,5.89,974799.0,8.52
其他利益及損失淨額,-1207.0,-0.04,-3423.0,-0.1,8661.0,0.36,5487.0,0.05
財務成本淨額,2164.0,0.06,2107.0,0.06,1899.0,0.08,8275.0,0.07
採用權益法認列之關聯企業及合資損益之份額淨額,3286.0,0.1,10639.0,0.32,18444.0,0.76,46084.0,0.4
營業外收入及支出合計,9435.0,0.28,844365.0,25.39,178892.0,7.42,1058920.0,9.26
稅前淨利（淨損）,522595.0,15.41,1468269.0,44.15,776915.0,32.22,3448800.0,30.15
所得稅費用（利益）合計,104152.0,3.07,132973.0,4.0,121341.0,5.03,359639.0,3.14
繼續營業單位本期淨利（淨損）,418443.0,12.34,1335296.0,40.15,655574.0,27.19,3089161.0,27.01
本期淨利（淨損）,418443.0,12.34,1335296.0,40.15,655574.0,27.19,3089161.0,27.01
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,613392.0,18.09,-2428999.0,-73.04,-1584199.0,-65.71,30184.0,0.26
不重分類至損益之項目：,613392.0,18.09,-2428999.0,-73.04,-1584199.0,-65.71,-3131008.0,-27.37
其他綜合損益（淨額）,613392.0,18.09,-2428999.0,-73.04,-1584199.0,-65.71,6037.0,0.05
本期綜合損益總額,1031835.0,30.43,-1093703.0,-32.89,-928625.0,-38.51,-3106861.0,-27.16
淨利（損）歸屬於：,,,,,,,351.0,0.0
母公司業主（淨利∕損）,343205.0,10.12,1210679.0,36.4,535880.0,22.23,97.0,0.0
非控制權益（淨利∕損）,75238.0,2.22,124617.0,3.75,119694.0,4.96,254.0,0.0
母公司業主（綜合損益）,973661.0,28.71,-1103647.0,-33.19,-1002359.0,-41.57,-3106607.0,-27.16
非控制權益（綜合損益）,58174.0,1.72,9944.0,0.3,73734.0,3.06,-17446.0,-0.15
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.82,,2.9,,1.28,,2594677.0,22.68
基本每股盈餘,0.82,,2.9,,1.28,,494484.0,4.32
稀釋每股盈餘,,,,,,,-351727.0,-3.07
繼續營業單位淨利（淨損）,0.82,,2.9,,1.28,,334281.0,2.92
稀釋每股盈餘,0.82,,2.9,,1.28,,,
