會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,249437.0,100.0,179046.0,100.0,150097.0,100.0,731236.0,100.0
營業成本合計,230721.0,92.5,168905.0,94.34,187823.0,125.13,739889.0,101.18
營業毛利（毛損）,18716.0,7.5,10141.0,5.66,-37726.0,-25.13,-8653.0,-1.18
營業毛利（毛損）淨額,18716.0,7.5,10141.0,5.66,-37726.0,-25.13,-8653.0,-1.18
營業費用,,,,,,,,
推銷費用,4824.0,1.93,4228.0,2.36,6787.0,4.52,22559.0,3.09
管理費用,27450.0,11.0,25189.0,14.07,18686.0,12.45,92361.0,12.63
研究發展費用,41986.0,16.83,33053.0,18.46,33741.0,22.48,150485.0,20.58
營業費用合計,74260.0,29.77,10708.0,5.98,-3888.0,-2.59,2884.0,0.39
營業利益（損失）,-55544.0,-22.27,73178.0,40.87,55326.0,36.86,268289.0,36.69
營業外收入及支出,,,-63037.0,-35.21,-93052.0,-61.99,-276942.0,-37.87
利息收入,361.0,0.14,,,,,,
其他收入,206.0,0.08,836.0,0.47,914.0,0.61,3207.0,0.44
其他利益及損失淨額,29709.0,11.91,116.0,0.06,114.0,0.08,13223.0,1.81
財務成本淨額,3427.0,1.37,34086.0,19.04,41014.0,27.32,68927.0,9.43
採用權益法認列之關聯企業及合資損益之份額淨額,-2977.0,-1.19,4517.0,2.52,4904.0,3.27,17823.0,2.44
營業外收入及支出合計,23872.0,9.57,-3602.0,-2.01,-4556.0,-3.04,-16228.0,-2.22
稅前淨利（淨損）,-31672.0,-12.7,26919.0,15.03,32582.0,21.71,51306.0,7.02
所得稅費用（利益）合計,4584.0,1.84,-36118.0,-20.17,-60470.0,-40.29,-225636.0,-30.86
繼續營業單位本期淨利（淨損）,-36256.0,-14.54,2568.0,1.43,2169.0,1.45,-795.0,-0.11
本期淨利（淨損）,-36256.0,-14.54,-38686.0,-21.61,-62639.0,-41.73,-224841.0,-30.75
其他綜合損益(淨額),,,-38686.0,-21.61,-62639.0,-41.73,-224841.0,-30.75
國外營運機構財務報表換算之兌換差額,4863.0,1.95,,,,,,
後續可能重分類至損益之項目：,4863.0,1.95,-2233.0,-1.25,1112.0,0.74,664.0,0.09
其他綜合損益（淨額）,4863.0,1.95,-2233.0,-1.25,1112.0,0.74,133.0,0.02
本期綜合損益總額,-31393.0,-12.59,-2233.0,-1.25,1112.0,0.74,531.0,0.07
淨利（損）歸屬於：,,,-40919.0,-22.85,-61527.0,-40.99,1968.0,0.27
母公司業主（淨利∕損）,-36241.0,-14.53,,,,,1968.0,0.27
非控制權益（淨利∕損）,-15.0,-0.01,-38282.0,-21.38,-60899.0,-40.57,2499.0,0.34
母公司業主（綜合損益）,-33585.0,-13.46,-404.0,-0.23,-1740.0,-1.16,-222342.0,-30.41
非控制權益（綜合損益）,2192.0,0.88,-39610.0,-22.12,-60225.0,-40.12,,
基本每股盈餘,,,-1309.0,-0.73,-1302.0,-0.87,-220126.0,-30.1
繼續營業單位淨利（淨損）,-0.4,,,,,,-4715.0,-0.64
基本每股盈餘,-0.4,,-0.43,,-0.68,,-218526.0,-29.88
稀釋每股盈餘,,,-0.43,,-0.68,,-3816.0,-0.52
繼續營業單位淨利（淨損）,-0.4,,,,,,,
稀釋每股盈餘,-0.4,,-0.43,,-0.68,,-2.46,
