會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,270998.0,,487447.0,59.43,381455.0,51.33,1789061.0,56.97
租賃收入,109334.0,,111396.0,13.58,114444.0,15.4,450675.0,14.35
勞務收入,160886.0,,221413.0,26.99,247276.0,33.27,15838.0,0.5
營業收入合計,541218.0,,820256.0,100.0,743175.0,100.0,884616.0,28.17
銷貨成本,340179.0,,555733.0,67.75,470093.0,63.25,3140190.0,100.0
租賃成本,51879.0,,54870.0,6.69,53910.0,7.25,2113323.0,67.3
勞務成本,152490.0,,182361.0,22.23,182024.0,24.49,227437.0,7.24
營業成本合計,544548.0,,792964.0,96.67,706027.0,95.0,61208.0,1.95
營業毛利（毛損）,-3330.0,,27292.0,3.33,37148.0,5.0,642801.0,20.47
營業毛利（毛損）淨額,-3330.0,,27292.0,3.33,37148.0,5.0,3044769.0,96.96
營業費用,,,,,,,95421.0,3.04
推銷費用,7654.0,,4996.0,0.61,5381.0,0.72,95421.0,3.04
管理費用,80290.0,,83142.0,10.14,74702.0,10.05,,
營業費用合計,87944.0,,88138.0,10.75,80083.0,10.78,23191.0,0.74
營業利益（損失）,-91274.0,,,,,,529708.0,16.87
營業外收入及支出,,,0.0,0.0,0.0,0.0,552899.0,17.61
其他收入,29661.0,,-60846.0,-7.42,-42935.0,-5.78,,
其他利益及損失淨額,-60259.0,,,,,,0.0,0.0
財務成本淨額,49469.0,,138371.0,16.87,129757.0,17.46,-457478.0,-14.57
採用權益法認列之關聯企業及合資損益之份額淨額,-20187.0,,-53957.0,-6.58,123985.0,16.68,,
營業外收入及支出合計,-100254.0,,50282.0,6.13,45731.0,6.15,722124.0,23.0
稅前淨利（淨損）,-191528.0,,-16627.0,-2.03,-1428.0,-0.19,43582.0,1.39
所得稅費用（利益）合計,-2543.0,,17505.0,2.13,206583.0,27.8,191630.0,6.1
繼續營業單位本期淨利（淨損）,-188985.0,,-43341.0,-5.28,163648.0,22.02,-37437.0,-1.19
本期淨利（淨損）,-188985.0,,20075.0,2.45,14964.0,2.01,536639.0,17.09
後續可能重分類至損益之項目：,,,-63416.0,-7.73,148684.0,20.01,79161.0,2.52
國外營運機構財務報表換算之兌換差額,-70501.0,,-63416.0,-7.73,148684.0,20.01,69355.0,2.21
備供出售金融資產未實現評價損益,182681.0,,,,,,9806.0,0.31
與可能重分類之項目相關之所得稅,-14792.0,,-30270.0,-3.69,-247279.0,-33.27,9806.0,0.31
其他綜合損益（淨額）,126972.0,,-462611.0,-56.4,2599130.0,349.73,,
本期綜合損益總額,-62013.0,,-6478.0,-0.79,-36563.0,-4.92,17525.0,0.56
母公司業主（淨利／損）,-188620.0,,-486403.0,-59.3,2388414.0,321.38,2979.0,0.09
非控制權益（淨利／損）,-365.0,,-549819.0,-67.03,2537098.0,341.39,,
母公司業主（綜合損益）,-66938.0,,-66391.0,-8.09,135471.0,18.23,-269718.0,-8.59
非控制權益（綜合損益）,4925.0,,2975.0,0.36,13213.0,1.78,2037927.0,64.9
基本每股盈餘,,,-536685.0,-65.43,2439082.0,328.2,-2334.0,-0.07
繼續營業單位淨利（淨損）,-0.29,,-13134.0,-1.6,98016.0,13.19,-56502.0,-1.8
基本每股盈餘,-0.29,,,,,,1836923.0,58.5
稀釋每股盈餘,,,-0.1,,0.21,,1846729.0,58.81
繼續營業單位淨利（淨損）,-0.29,,-0.1,,0.21,,24889.0,0.79
稀釋每股盈餘,-0.29,,,,,,-15083.0,-0.48
