Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-26 00:00:00-05:00,25.329257508644098,25.46732863154892,25.11992595336526,25.18673324584961,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,25.035302189583984,25.048665007932122,24.2803683653118,24.30486488342285,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.19553337551537,26.30465482030051,25.678882598876953,25.678882598876953,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.903807377160213,26.54294078942319,25.734559191166447,26.47835922241211,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.36700655662782,26.72331711164521,26.02182969765997,26.090866088867188,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.289068625372668,26.538485209317315,25.85036048522611,26.418230056762695,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.389279225097873,26.5206680698437,26.191081398907162,26.422683715820312,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.389280228253927,26.836896343295066,26.34696775846218,26.625335693359375,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.833251302368193,26.880203169440325,26.661100710772804,26.815366744995117,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.833261212723496,26.88468381169887,26.48225127193503,26.589567184448242,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.50460361777916,26.793011545559803,26.477774219640615,26.766183853149414,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.866793027670045,27.309468747029204,26.86455852362855,27.28040313720703,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.448079318840684,27.928762010309057,27.38771530908793,27.919818878173828,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.18363785066684,28.501113100082545,28.074087457143616,28.273067474365234,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.456401816821888,28.456401816821888,28.091978048370983,28.41168785095215,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.503343288924892,28.8141115680187,28.375906648808872,28.57935905456543,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.53464562922572,28.791755138903664,28.49440238679154,28.77834129333496,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.724684447042772,28.847650392186146,28.691149830847475,28.71797752380371,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.75599034903679,28.952735900878906,28.628555370380557,28.952735900878906,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.068991771309868,29.735239028930664,28.988505273570283,29.735239028930664,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.72182542089214,29.8693845698474,29.32609985286002,29.549673080444336,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.413299553415882,29.42224439484429,28.650913865872848,28.79400062561035,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.793993218724225,29.25902592111176,28.306605241431175,29.158418655395508,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.064512211128605,29.19195055601467,28.671024658548202,28.720211029052734,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.896841262726593,29.127121426952076,28.684447367071435,28.861068725585938,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.832006471235324,28.95720693954078,28.637495433050795,28.92143440246582,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.86330583572629,28.966147612814165,28.688918986353976,28.738101959228516,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.747045809793374,28.78505284884034,28.116569380673152,28.261892318725586,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.706797806067318,28.923664085179542,28.228352995409573,28.304367065429688,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.608428387263857,28.968383105607316,27.96006572260571,28.425098419189453,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.26189236121879,28.442986128726435,27.678366103995987,27.83710289001465,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.89076299470218,27.895233709190794,27.30052974994993,27.329593658447266,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.34524379357899,27.924299400851165,27.193213914616464,27.82369041442871,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.812506048221806,28.036079245224027,27.405602897906892,27.631410598754883,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.696252998985834,27.935476303100586,27.47044524947733,27.935476303100586,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.147870938952344,28.465344526788684,28.091977629584182,28.40274429321289,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.393803024796274,28.876722068219674,28.252952489995387,28.722455978393555,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.785053159676345,28.89683977388868,28.483229642448713,28.505586624145508,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.673267785836416,28.70680240696809,27.98242729886884,28.147871017456055,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.420629350304967,28.583836851496212,28.28648404895587,28.440750122070312,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.44522124311953,28.626313297924657,28.29542589088266,28.324491500854492,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.290959222012976,28.35355945901305,27.5844669342041,27.5844669342041,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.445847908133214,27.919822024619,27.410075375560876,27.776735305786133,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.85051744644654,27.879581352548946,27.479386768246194,27.555400848388672,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.734255207991588,28.25965186914662,27.723075866076933,28.252944946289062,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.19034643197974,28.27977606093801,27.803565717398058,27.819215774536133,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.906409293090153,27.97348194147982,27.521863081209762,27.778972625732422,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.953361569840364,28.071855112621336,27.765560869371296,28.018198013305664,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.828153849934335,28.507816518461446,27.79685374134732,28.472043991088867,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.536886204818757,28.64420039724339,28.16575553956841,28.172462463378906,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.136692413778285,28.259658380258855,27.93994857313785,28.080799102783203,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.136684844506213,28.299894019226194,27.870633915637463,28.295421600341797,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.15904532689003,28.44074805119158,28.00478097073652,28.416154861450195,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.70009245262106,28.744809824684598,28.306604823240185,28.360261917114258,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.39379570463286,28.458632135732387,28.150101741350465,28.237295150756836,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.261891123123785,28.422862406229676,28.172461495357215,28.34461212158203,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.232827979414505,28.416157964771934,28.19482093865553,28.208234786987305,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.069619687911235,28.20152707476349,27.825923980413755,27.89076042175293,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.07409304578182,28.644203812109193,27.984663404280894,28.52794647216797,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.639727034924334,28.66208230707511,28.320015598917262,28.373674392700195,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.39156530709311,28.811882384780063,28.241771645472213,28.75598907470703,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.684449368655233,29.15842357874336,28.64867682901839,28.99074363708496,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.17407667322145,29.205376793965346,28.89237217506908,29.127124786376953,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.580975965523255,29.76430766680702,29.321630178493212,29.65699005126953,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,30.061655827111,30.079538682132394,28.96838294814101,29.18971824645996,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.100290231624236,29.41999828881174,28.6844439188603,28.76045799255371,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.760458417275565,28.760458417275565,27.852751704649663,27.980188369750977,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.192578269427724,29.093579637216358,28.013720744978272,28.829761505126953,234050400,0.0,0.0
