會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1561693.0,-3578656.0,-4045615.0,-7108906.0
本期稅前淨利（淨損）,1561693.0,-3578656.0,-4045615.0,-7108906.0
折舊費用,196561.0,371657.0,554656.0,740000.0
攤銷費用,24860.0,50187.0,76261.0,106393.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-9210.0,-20768.0,-34010.0,-29317.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,22553.0,-2569.0,-67973.0,-70625.0
利息費用,1591.0,3663.0,5822.0,7996.0
利息收入,-24075.0,-52602.0,-86530.0,-117687.0
股利收入,-49550.0,-49677.0,-63115.0,-63115.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-829306.0,5024154.0,6173375.0,9466662.0
處分及報廢不動產、廠房及設備損失（利益）,-36827.0,-45094.0,-27685.0,-27697.0
處分投資損失（利益）,-34341.0,7207.0,30495.0,-9592.0
非金融資產減損損失,18663.0,-37443.0,-49546.0,4877.0
未實現銷貨利益（損失）,-587.0,31662.0,28353.0,2341.0
未實現外幣兌換損失（利益）,-1.0,-14414.0,-1549.0,15590.0
其他項目,-719669.0,-1.0,49.0,50.0
收益費損項目合計,82619.0,5265962.0,6538603.0,10025876.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-132488.0,26370.0,257526.0,251480.0
應收票據（增加）減少,-10466.0,-235234.0,-247380.0,-612376.0
應收帳款－關係人（增加）減少,811.0,-96090.0,-292264.0,29027.0
其他應收款（增加）減少,544597.0,-63135.0,-106001.0,-12279.0
存貨（增加）減少,-273289.0,725549.0,315813.0,-347932.0
預付款項（增加）減少,-77412.0,-135057.0,-644552.0,-652562.0
其他流動資產（增加）減少,134372.0,-170909.0,-34380.0,53513.0
與營業活動相關之資產之淨變動合計,41541.0,51494.0,-751238.0,-1291129.0
應付帳款增加（減少）,-257249.0,122021.0,438392.0,549371.0
應付帳款－關係人增加（減少）,-554337.0,-234898.0,-214267.0,-71924.0
其他應付款增加（減少）,96723.0,-264823.0,-114132.0,258043.0
其他流動負債增加（減少）,-232778.0,120501.0,79663.0,109758.0
淨確定福利負債增加(減少),-906100.0,-236304.0,-240028.0,-229572.0
與營業活動相關之負債之淨變動合計,-771728.0,-493503.0,-50372.0,615676.0
與營業活動相關之資產及負債之淨變動合計,-1491397.0,-442009.0,-801610.0,-675453.0
調整項目合計,70296.0,4823953.0,5736993.0,9350423.0
營運產生之現金流入（流出）,-2894.0,1245297.0,1691378.0,2241517.0
退還（支付）之所得稅,67402.0,-436620.0,-386458.0,-476678.0
營業活動之淨現金流入（流出）,,808677.0,1304920.0,1764839.0
投資活動之現金流量,6327.0,,,
處分透過其他綜合損益按公允價值衡量之金融資產,-61155.0,3405.0,6260.0,9878.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,63922.0,6327.0,33328.0,33328.0
取得按攤銷後成本衡量之金融資產,-3000.0,-154701.0,-413181.0,-1833257.0
按攤銷後成本衡量之金融資產到期還本,-135163.0,238015.0,718940.0,2220066.0
取得採用權益法之投資,43671.0,-3000.0,-199649.0,-4437749.0
取得不動產、廠房及設備,-6882.0,-310456.0,-2415000.0,-734144.0
處分不動產、廠房及設備,-9121.0,58354.0,-528763.0,84886.0
取得無形資產,22625.0,-22719.0,72798.0,-148712.0
取得投資性不動產,76577.0,4807.0,-30778.0,-1120.0
其他非流動資產增加,-2199.0,47108.0,0.0,-51542.0
收取之利息,,1374613.0,-634801.0,123702.0
收取之股利,-30000.0,1241753.0,93908.0,2895027.0
投資活動之淨現金流入（流出）,-20038.0,,2038558.0,-1839637.0
籌資活動之現金流量,0.0,-30000.0,-1258380.0,
短期借款增加,-17591.0,-50010.0,,20000.0
應付短期票券減少,9916.0,0.0,-90000.0,-109986.0
償還長期借款,-1634.0,-37671.0,-2.0,0.0
租賃本金償還,-59347.0,2735.0,0.0,-75590.0
其他非流動負債增加,30591.0,-3690.0,-56263.0,1091.0
發放現金股利,36447.0,-118636.0,8025.0,-3044912.0
支付之利息,11754206.0,17953.0,-3044912.0,-7999.0
非控制權益變動,11790653.0,1949747.0,-5870.0,-129731.0
籌資活動之淨現金流入（流出）,11682856.0,11754206.0,-129731.0,-3347127.0
匯率變動對現金及約當現金之影響,107797.0,13703953.0,-3318753.0,11705.0
