會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,134433.0,95.09,143493.0,95.76,168903.0,95.07,611792.0,95.06
租賃收入,6945.0,4.91,6356.0,4.24,168903.0,95.07,31811.0,4.94
營業收入合計,141378.0,100.0,149849.0,100.0,8759.0,4.93,643603.0,100.0
營業成本合計,190949.0,135.06,215049.0,143.51,177662.0,100.0,870422.0,135.24
營業毛利（毛損）,-49571.0,-35.06,-65200.0,-43.51,238035.0,133.98,-226819.0,-35.24
營業毛利（毛損）淨額,-49571.0,-35.06,-65200.0,-43.51,-60373.0,-33.98,-226819.0,-35.24
營業費用,,,,,-60373.0,-33.98,,
推銷費用,8918.0,6.31,7829.0,5.22,,,42236.0,6.56
管理費用,38005.0,26.88,41521.0,27.71,12784.0,7.2,166142.0,25.81
研究發展費用,5027.0,3.56,5196.0,3.47,43705.0,24.6,20687.0,3.21
預期信用減損損失（利益）,4207.0,2.98,7666.0,5.12,5045.0,2.84,11682.0,1.82
營業費用合計,56157.0,39.72,62212.0,41.52,-823.0,-0.46,240747.0,37.41
營業利益（損失）,-105728.0,-74.78,-127412.0,-85.03,60711.0,34.17,-467566.0,-72.65
營業外收入及支出,,,,,-121084.0,-68.15,,
利息收入,8049.0,5.69,8093.0,5.4,,,31442.0,4.89
其他收入,0.0,0.0,107.0,0.07,7977.0,4.49,1402.0,0.22
其他利益及損失淨額,-150.0,-0.11,-6.0,0.0,43.0,0.02,-42170.0,-6.55
財務成本淨額,0.0,0.0,0.0,0.0,-29907.0,-16.83,0.0,0.0
營業外收入及支出合計,7899.0,5.59,8194.0,5.47,0.0,0.0,-9326.0,-1.45
稅前淨利（淨損）,-97829.0,-69.2,-119218.0,-79.56,-21887.0,-12.32,-476892.0,-74.1
繼續營業單位本期淨利（淨損）,-97829.0,-69.2,0.0,0.0,-142971.0,-80.47,-476892.0,-74.1
本期淨利（淨損）,-97829.0,-69.2,-119218.0,-79.56,0.0,0.0,-476892.0,-74.1
其他綜合損益(淨額),,,-119218.0,-79.56,-142971.0,-80.47,,
不重分類至損益之其他項目,184084.0,130.21,,,-142971.0,-80.47,68463.0,10.64
不重分類至損益之項目：,184084.0,130.21,-79980.0,-53.37,,,68463.0,10.64
其他綜合損益（淨額）,184084.0,130.21,-79980.0,-53.37,38361.0,21.59,68463.0,10.64
本期綜合損益總額,86255.0,61.01,-79980.0,-53.37,38361.0,21.59,-408429.0,-63.46
淨利（損）歸屬於：,,,-199198.0,-132.93,38361.0,21.59,,
母公司業主（淨利∕損）,-97829.0,-69.2,,,-104610.0,-58.88,-476892.0,-74.1
母公司業主（綜合損益）,86255.0,61.01,-119218.0,-79.56,,,-408429.0,-63.46
基本每股盈餘,,,0.0,0.0,-142971.0,-80.47,,
基本每股盈餘,-0.36,,-199198.0,-132.93,0.0,0.0,-1.77,
稀釋每股盈餘,,,0.0,0.0,-104610.0,-58.88,,
稀釋每股盈餘,-0.36,,,,0.0,0.0,-1.77,
