會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1106062.0,2216344.0,2881041.0,3068732.0
本期稅前淨利（淨損）,1106062.0,2216344.0,2881041.0,3068732.0
折舊費用,286218.0,576488.0,873426.0,1174029.0
攤銷費用,31206.0,64266.0,98886.0,133546.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1993.0,-2029.0,-2054.0,-2843.0
利息費用,26092.0,58702.0,120154.0,175468.0
利息收入,-10463.0,-21491.0,-44999.0,-85130.0
股利收入,-113695.0,-22628.0,-101160.0,-101580.0
採用權益法認列之關聯企業及合資損失（利益）之份額,4848.0,-322046.0,-370210.0,-310702.0
處分及報廢不動產、廠房及設備損失（利益）,19589.0,27693.0,19371.0,22349.0
非金融資產減損損失,241802.0,0.0,58857.0,0.0
其他項目,881.0,0.0,652271.0,78678.0
收益費損項目合計,-229166.0,0.0,-24487.0,1083815.0
強制透過損益按公允價值衡量之金融資產（增加）減少,39524.0,39295.0,-93199.0,7688.0
應收票據（增加）減少,-39465.0,398250.0,-95378.0,10879.0
應收帳款（增加）減少,-856661.0,-7636.0,-48203.0,675044.0
其他應收款（增加）減少,-131345.0,-61259.0,-1558072.0,-52194.0
存貨（增加）減少,-1216232.0,-314748.0,-285306.0,-1862215.0
其他流動資產（增加）減少,5010.0,-44479.0,-2104645.0,-16878.0
與營業活動相關之資產之淨變動合計,298456.0,-1477667.0,2040.0,-1237676.0
持有供交易之金融負債增加（減少）,69627.0,-269549.0,44691.0,36373.0
應付帳款增加（減少）,-318264.0,-2175338.0,-1316.0,97307.0
應付帳款－關係人增加（減少）,22115.0,-239.0,-252576.0,31920.0
其他應付款增加（減少）,-18903.0,215118.0,-53625.0,-201744.0
其他流動負債增加（減少）,3019.0,-1316.0,-18402.0,64896.0
淨確定福利負債增加(減少),61060.0,-282955.0,9362.0,-17784.0
其他營業負債增加（減少）,-1155172.0,-56726.0,-269826.0,15700.0
與營業活動相關之負債之淨變動合計,-913370.0,-18660.0,-2374471.0,26668.0
與營業活動相關之資產及負債之淨變動合計,192692.0,8212.0,-1722200.0,-1211008.0
調整項目合計,4866.0,-136566.0,1158841.0,-127193.0
營運產生之現金流入（流出）,-25236.0,-2311904.0,42763.0,2941539.0
收取之利息,-128690.0,-1913654.0,-106898.0,85675.0
支付之利息,43632.0,302690.0,-505158.0,-146868.0
退還（支付）之所得稅,,14438.0,589548.0,-643172.0
營業活動之淨現金流入（流出）,0.0,-53102.0,,2237174.0
投資活動之現金流量,-142558.0,-308475.0,0.0,
處分透過其他綜合損益按公允價值衡量之金融資產,755.0,-44449.0,-484059.0,0.0
取得不動產、廠房及設備,0.0,,18851.0,-735701.0
處分不動產、廠房及設備,15304.0,0.0,1604.0,19456.0
取得無形資產,258527.0,0.0,201973.0,0.0
其他非流動資產增加,132028.0,0.0,262177.0,0.0
其他非流動資產減少,,-303026.0,546.0,-21813.0
其他預付款項增加,5385970.0,1389.0,,-596499.0
收取之股利,-5778845.0,0.0,22602525.0,199106.0
其他投資活動,0.0,12103.0,-21043597.0,263530.0
投資活動之淨現金流入（流出）,0.0,67350.0,1054403.0,-871921.0
籌資活動之現金流量,516269.0,261399.0,-365000.0,
短期借款增加,-178788.0,39215.0,745433.0,30608164.0
短期借款減少,0.0,,-678864.0,-28769190.0
應付短期票券增加,0.0,12045298.0,-114203.0,1552820.0
應付短期票券減少,-36560.0,-11677629.0,-2223339.0,-1305000.0
舉借長期借款,-157.0,79525.0,-22642.0,838510.0
償還長期借款,-92111.0,0.0,999087.0,-801143.0
其他借款增加,401391.0,731385.0,1566539.0,-5372.0
其他借款減少,484940.0,-556864.0,4464755.0,0.0
租賃本金償還,4464755.0,0.0,6031294.0,-152943.0
發放現金股利,4949695.0,0.0,6031294.0,-2228062.0
其他籌資活動,4949695.0,-73732.0,,0.0
