會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,23296.0,24962.0,25205.0,29918.0
停業單位稅前淨利（淨損）,0.0,0.0,0.0,0.0
本期稅前淨利（淨損）,23296.0,24962.0,25205.0,29918.0
折舊費用,15547.0,31272.0,47026.0,62387.0
攤銷費用,41.0,95.0,167.0,281.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2682.0,6805.0,3874.0,4869.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,600.0,1075.0,1308.0,1401.0
利息費用,1237.0,2522.0,3958.0,5738.0
利息收入,-2240.0,-4427.0,-6123.0,-10741.0
股份基礎給付酬勞成本,486.0,977.0,1460.0,1745.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-100.0,-100.0,-459.0
處分採用權益法之投資損失（利益）,2881.0,0.0,0.0,0.0
非金融資產減損損失,11171.0,7021.0,9343.0,0.0
未實現外幣兌換損失（利益）,32405.0,28381.0,51350.0,42315.0
其他項目,11502.0,73621.0,112263.0,11113.0
收益費損項目合計,-91481.0,5156.0,10546.0,118649.0
應收票據（增加）減少,-50856.0,-29805.0,1793.0,19866.0
應收帳款（增加）減少,-1806.0,-76284.0,-80996.0,41822.0
存貨（增加）減少,-748.0,-2692.0,-3810.0,-44742.0
其他流動資產（增加）減少,-133389.0,19143.0,22588.0,1755.0
其他金融資產（增加）減少,4.0,-84482.0,-49879.0,30070.0
其他營業資產（增加）減少,14749.0,2560.0,9799.0,-573.0
與營業活動相關之資產之淨變動合計,56564.0,30609.0,2441.0,48198.0
合約負債增加（減少）,2988.0,7211.0,-12278.0,7058.0
應付票據增加（減少）,1910.0,-2084.0,-1395.0,-15604.0
應付帳款增加（減少）,-304.0,-1425.0,-7349.0,-8304.0
其他應付款增加（減少）,75911.0,-612.0,-919.0,-13144.0
其他應付款－關係人增加（減少）,-57478.0,36259.0,-9701.0,-13364.0
淨確定福利負債增加(減少),-25073.0,-48223.0,-59580.0,-677.0
與營業活動相關之負債之淨變動合計,-1777.0,25398.0,52683.0,-44035.0
與營業活動相關之資產及負債之淨變動合計,-1141.0,50360.0,77888.0,4163.0
調整項目合計,-1632.0,-2688.0,-4193.0,122812.0
營運產生之現金流入（流出）,-4550.0,-29526.0,-51936.0,152730.0
支付之利息,,18146.0,21759.0,-5926.0
退還（支付）之所得稅,618.0,,,-54149.0
營業活動之淨現金流入（流出）,0.0,618.0,618.0,92655.0
投資活動之現金流量,7557.0,-20224.0,-20668.0,
處分透過其他綜合損益按公允價值衡量之金融資產,-2580.0,17668.0,45003.0,618.0
取得按攤銷後成本衡量之金融資產,-11435.0,-2580.0,-2580.0,-87389.0
處分按攤銷後成本衡量之金融資產,0.0,0.0,0.0,61847.0
取得透過損益按公允價值衡量之金融資產,260.0,-19821.0,-30256.0,-9767.0
處分子公司,1959.0,107.0,107.0,0.0
取得不動產、廠房及設備,1247.0,248.0,240.0,-45801.0
處分不動產、廠房及設備,-2374.0,-155.0,-155.0,611.0
存出保證金減少,,-4680.0,-5731.0,240.0
取得無形資產,-735.0,3457.0,5713.0,-416.0
預付設備款增加,-10000.0,-25362.0,-7709.0,-989.0
收取之利息,-2439.0,,,9657.0
投資活動之淨現金流入（流出）,-13174.0,592.0,56410.0,-71389.0
籌資活動之現金流量,4761.0,-10000.0,-10000.0,
短期借款增加,-15337.0,0.0,0.0,47110.0
應付短期票券增加,527636.0,-4900.0,0.0,60000.0
舉借長期借款,512299.0,0.0,-7377.0,245000.0
償還長期借款,512299.0,-14870.0,-105503.0,-245000.0
