會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,283446.0,100.0,308828.0,100.0,266270.0,100.0,1141618.0,100.0
銷貨收入淨額,283446.0,100.0,308828.0,100.0,234761.0,88.17,939000.0,82.25
營業收入合計,283446.0,100.0,250891.0,81.24,31509.0,11.83,202618.0,17.75
銷貨成本,233636.0,82.43,250891.0,81.24,31509.0,11.83,202618.0,17.75
營業成本合計,233636.0,82.43,57937.0,18.76,,,,
營業毛利（毛損）,49810.0,17.57,57937.0,18.76,6063.0,2.28,33709.0,2.95
營業毛利（毛損）淨額,49810.0,17.57,,,32509.0,12.21,135574.0,11.88
營業費用,,,11733.0,3.8,3829.0,1.44,18086.0,1.58
推銷費用,10195.0,3.6,40393.0,13.08,490.0,0.18,-1231.0,-0.11
管理費用,34349.0,12.12,4739.0,1.53,42891.0,16.11,186138.0,16.3
研究發展費用,6818.0,2.41,-1671.0,-0.54,-11382.0,-4.27,16480.0,1.44
營業費用合計,51362.0,18.12,55194.0,17.87,,,,
營業利益（損失）,-1552.0,-0.55,2743.0,0.89,431.0,0.16,2215.0,0.19
營業外收入及支出,,,,,10160.0,3.82,38444.0,3.37
利息收入,255.0,0.09,562.0,0.18,53151.0,19.96,59669.0,5.23
其他收入,3922.0,1.38,11736.0,3.8,2393.0,0.9,11349.0,0.99
其他利益及損失淨額,14336.0,5.06,3935.0,1.27,822.0,0.31,-2155.0,-0.19
財務成本淨額,4712.0,1.66,1665.0,0.54,62171.0,23.35,86824.0,7.61
採用權益法認列之關聯企業及合資損益之份額淨額,-947.0,-0.33,1457.0,0.47,50789.0,19.07,103304.0,9.05
營業外收入及支出合計,12854.0,4.53,16025.0,5.19,11805.0,4.43,11389.0,1.0
稅前淨利（淨損）,11302.0,3.99,18768.0,6.08,38984.0,14.64,91915.0,8.05
所得稅費用（利益）合計,184.0,0.06,212.0,0.07,,,,
繼續營業單位本期淨利（淨損）,11118.0,3.92,18556.0,6.01,0.0,0.0,0.0,0.0
停業單位損益,,,,,0.0,0.0,91915.0,8.05
停業單位稅後損益,0.0,0.0,0.0,0.0,38984.0,14.64,,
停業單位損益合計,0.0,0.0,0.0,0.0,,,-984.0,-0.09
本期淨利（淨損）,11118.0,3.92,18556.0,6.01,0.0,0.0,9485.0,0.83
其他綜合損益(淨額),,,,,0.0,0.0,-197.0,-0.02
與不重分類之項目相關之所得稅,0.0,0.0,477.0,0.15,6982.0,2.62,8698.0,0.76
不重分類至損益之項目：,0.0,0.0,0.0,0.0,9193.0,3.45,16947.0,1.48
國外營運機構財務報表換算之兌換差額,16836.0,5.94,477.0,0.15,-2211.0,-0.83,2799.0,0.25
與可能重分類之項目相關之所得稅,0.0,0.0,-10226.0,-3.31,-2211.0,-0.83,14148.0,1.24
後續可能重分類至損益之項目：,16836.0,5.94,0.0,0.0,36773.0,13.81,22846.0,2.0
其他綜合損益（淨額）,16836.0,5.94,-10226.0,-3.31,,,114761.0,10.05
本期綜合損益總額,27954.0,9.86,-9749.0,-3.16,44156.0,16.58,,
淨利（損）歸屬於：,,,8807.0,2.85,-5172.0,-1.94,95215.0,8.34
母公司業主（淨利∕損）,11032.0,3.89,,,40755.0,15.31,-3300.0,-0.29
非控制權益（淨利∕損）,86.0,0.03,17886.0,5.79,-3982.0,-1.5,115109.0,10.08
母公司業主（綜合損益）,26630.0,9.4,670.0,0.22,,,-348.0,-0.03
非控制權益（綜合損益）,1324.0,0.47,8601.0,2.79,0.17,,,
基本每股盈餘,,,206.0,0.07,0.0,,0.43,
基本每股盈餘,0.06,,,,0.17,,0.0,
稀釋每股盈餘,,,0.08,,,,0.43,
稀釋每股盈餘,0.06,,0.0,,0.17,,,
