會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,398213.0,,455884.0,61.82,291530.0,53.12,1715251.0,60.68
租賃收入,109133.0,,110376.0,14.97,108986.0,19.86,438940.0,15.53
營建工程收入,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
勞務收入,164009.0,,171175.0,23.21,148306.0,27.02,672328.0,23.79
營業收入合計,671355.0,,737435.0,100.0,548822.0,100.0,2826519.0,100.0
銷貨成本,536594.0,,533777.0,72.38,386868.0,70.49,2084724.0,73.76
租賃成本,51743.0,,54640.0,7.41,55709.0,10.15,219386.0,7.76
營建工程成本,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
勞務成本,158683.0,,156702.0,21.25,154072.0,28.07,630157.0,22.29
營業成本合計,747020.0,,745119.0,101.04,596649.0,108.71,2934267.0,103.81
營業毛利（毛損）,-75665.0,,-7684.0,-1.04,-47827.0,-8.71,-107748.0,-3.81
營業毛利（毛損）淨額,-75665.0,,-7684.0,-1.04,-47827.0,-8.71,-107748.0,-3.81
營業費用,,,,,,,,
推銷費用,17640.0,,12189.0,1.65,8364.0,1.52,44136.0,1.56
管理費用,92462.0,,88420.0,11.99,96547.0,17.59,419627.0,14.85
營業費用合計,110102.0,,100609.0,13.64,104911.0,19.12,463763.0,16.41
營業利益（損失）,-185767.0,,,,,,,
營業外收入及支出,,,39907.0,5.41,6074.0,1.11,980475.0,34.69
其他收入,36706.0,,-68386.0,-9.27,-146664.0,-26.72,408964.0,14.47
其他利益及損失淨額,-2986.0,,,,,,,
財務成本淨額,52280.0,,341477.0,46.31,311663.0,56.79,720661.0,25.5
採用權益法認列之關聯企業及合資損益之份額淨額,-5220.0,,-11575.0,-1.57,-422650.0,-77.01,-591281.0,-20.92
營業外收入及支出合計,-23780.0,,51729.0,7.01,63191.0,11.51,226225.0,8.0
稅前淨利（淨損）,-209547.0,,-9849.0,-1.34,-39344.0,-7.17,-117219.0,-4.15
所得稅費用（利益）合計,-26257.0,,268324.0,36.39,-213522.0,-38.91,-214064.0,-7.57
繼續營業單位本期淨利（淨損）,-183290.0,,199938.0,27.11,-360186.0,-65.63,194900.0,6.9
本期淨利（淨損）,-183290.0,,84254.0,11.43,-43210.0,-7.87,-18421.0,-0.65
後續可能重分類至損益之項目：,,,115684.0,15.69,-316976.0,-57.76,213321.0,7.55
國外營運機構財務報表換算之兌換差額,-242379.0,,115684.0,15.69,-316976.0,-57.76,213321.0,7.55
備供出售金融資產未實現評價損益,-247954.0,,,,,,,
與可能重分類之項目相關之所得稅,-40257.0,,-64441.0,-8.74,350626.0,63.89,-7145.0,-0.25
其他綜合損益（淨額）,-450076.0,,-1207176.0,-163.7,-3115400.0,-567.65,-1214.0,-0.04
本期綜合損益總額,-633366.0,,-10580.0,-1.43,57958.0,10.56,,
母公司業主（淨利／損）,-187780.0,,-1261037.0,-171.0,-2822732.0,-514.33,-8515.0,-0.3
非控制權益（淨利／損）,4490.0,,-1145353.0,-155.32,-3139708.0,-572.08,-5157635.0,-182.47
母公司業主（綜合損益）,-622310.0,,108282.0,14.68,-321700.0,-58.62,-13679.0,-0.48
非控制權益（綜合損益）,-11056.0,,7402.0,1.0,4724.0,0.86,-17301.0,-0.61
基本每股盈餘,,,-1101107.0,-149.32,-3044874.0,-554.8,-5168459.0,-182.86
繼續營業單位淨利（淨損）,-0.29,,-44246.0,-6.0,-94834.0,-17.28,-4955138.0,-175.31
基本每股盈餘,-0.29,,,,,,221518.0,7.84
稀釋每股盈餘,,,0.17,,-0.5,,-8197.0,-0.29
繼續營業單位淨利（淨損）,-0.29,,0.17,,-0.5,,-4760135.0,-168.41
稀釋每股盈餘,-0.29,,,,,,-195003.0,-6.9
