會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-209547.0,-9609.0,-369795.0,194900.0
本期稅前淨利（淨損）,-209547.0,-9609.0,-369795.0,194900.0
折舊費用,83581.0,166787.0,257731.0,343420.0
呆帳費用提列（轉列收入）數,0.0,0.0,2072.0,-177.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-57103.0,-60766.0,292992.0,293885.0
利息費用,52280.0,104009.0,167200.0,226225.0
利息收入,-25728.0,-50586.0,-72081.0,-95223.0
採用權益法認列之關聯企業及合資損失（利益）之份額,5220.0,-291334.0,-556490.0,-559107.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,15069.0,54413.0,117219.0
處分投資損失（利益）,3775.0,-2490.0,-1737.0,-27306.0
收益費損項目合計,62025.0,-39907.0,-45981.0,-980475.0
持有供交易之金融資產（增加）減少,0.0,4058.0,12616.0,-168671.0
應收票據（增加）減少,197357.0,3060.0,158749.0,17641.0
應收票據－關係人（增加）減少,2464.0,-152100.0,-18560.0,476096.0
應收帳款（增加）減少,33179.0,109302.0,250924.0,-60523.0
應收帳款－關係人（增加）減少,-26211.0,221717.0,119366.0,12791.0
其他應收款（增加）減少,23175.0,230.0,287651.0,-404205.0
存貨（增加）減少,20079.0,57560.0,-1259.0,898782.0
預付款項（增加）減少,-78592.0,-4824.0,46908.0,251866.0
其他流動資產（增加）減少,2405.0,15784.0,6566.0,-5738.0
其他營業資產（增加）減少,2479.0,-380.0,8329.0,2639.0
與營業活動相關之資產之淨變動合計,176335.0,-53480.0,-15607.0,6962.0
應付票據增加（減少）,-772.0,251.0,-39487.0,13242.0
應付帳款增加（減少）,-247448.0,5983.0,1575.0,0.0
應付帳款－關係人增加（減少）,10239.0,352143.0,414042.0,-72910.0
其他應付款增加（減少）,-39040.0,209.0,-641.0,3216.0
負債準備增加（減少）,-2101.0,-298305.0,0.0,7583.0
預收款項增加（減少）,-7124.0,-12745.0,-301996.0,1105642.0
其他流動負債增加（減少）,1625.0,-37942.0,12328.0,32758.0
淨確定福利負債增加(減少),-272.0,-4091.0,-113353.0,-195439.0
其他營業負債增加（減少）,0.0,115794.0,-6042.0,-4387.0
與營業活動相關之負債之淨變動合計,-284893.0,2408.0,224544.0,-40558.0
與營業活動相關之資產及負債之淨變動合計,-108558.0,-533.0,37.0,-24353.0
調整項目合計,-46533.0,-60.0,-806.0,-333.0
營運產生之現金流入（流出）,-256080.0,-235265.0,-185929.0,-43677.0
支付之利息,-53373.0,116878.0,228113.0,-275989.0
退還（支付）之所得稅,-140.0,-35222.0,479037.0,829653.0
營業活動之淨現金流入（流出）,-309593.0,-44831.0,109242.0,425448.0
投資活動之現金流量,,-105247.0,-165242.0,620348.0
處分備供出售金融資產,19333.0,-37824.0,-43783.0,-225741.0
取得採用權益法之投資,0.0,-187902.0,-99783.0,-91217.0
處分待出售非流動資產,147940.0,,,303390.0
取得不動產、廠房及設備,-38363.0,102635.0,-2328680.0,
處分不動產、廠房及設備,0.0,0.0,106674.0,-2328680.0
存出保證金增加,-20.0,0.0,4730.0,662407.0
其他應收款－關係人減少,14824.0,0.0,0.0,4730.0
取得投資性不動產,-6783.0,147940.0,0.0,0.0
其他金融資產增加,-36305.0,-68456.0,4234.0,0.0
其他金融資產減少,231566.0,2490.0,147940.0,4234.0
收取之利息,17605.0,22480.0,-84216.0,147940.0
投資活動之淨現金流入（流出）,349797.0,121695.0,3693.0,-100593.0
籌資活動之現金流量,,-37005.0,23703.0,31040.0
短期借款增加,779000.0,55479.0,55077.0,-34489.0
應付短期票券增加,114000.0,-111213.0,-37025.0,0.0
償還長期借款,-934097.0,97625.0,61552.0,68754.0
存入保證金增加,7958.0,75841.0,-1244224.0,-37078.0
非控制權益變動,-200.0,290691.0,116123.0,1188107.0
籌資活動之淨現金流入（流出）,-33339.0,700202.0,2242.0,-1107989.0
匯率變動對現金及約當現金之影響,-17796.0,,112392.0,27937.0
本期現金及約當現金增加（減少）數,-10931.0,351826.0,552994.0,0.0
期初現金及約當現金餘額,3163688.0,-41000.0,-2502791.0,1977.0
期末現金及約當現金餘額,3152757.0,-431537.0,,0.0
資產負債表帳列之現金及約當現金,3152757.0,10604.0,-85185.0,3197.0
