會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1137092.0,2293103.0,2929472.0,3514917.0
本期稅前淨利（淨損）,1137092.0,2293103.0,2929472.0,3514917.0
折舊費用,530256.0,1047769.0,1557841.0,2066130.0
攤銷費用,6085.0,11752.0,17287.0,22700.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-5702.0,-982.0,14235.0,27276.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-3131.0,702.0,-123.0,846.0
利息費用,71866.0,151934.0,252055.0,358983.0
除列按攤銷後成本衡量金融資產淨損失（利益）,2887.0,5234.0,7623.0,10699.0
利息收入,-18351.0,-44100.0,-73746.0,-105782.0
股利收入,-69758.0,-121877.0,-120032.0,-120032.0
採用權益法認列之關聯企業及合資損失（利益）之份額,5297.0,11754.0,-143098.0,-183655.0
處分及報廢不動產、廠房及設備損失（利益）,-31304.0,24011.0,15408.0,18875.0
處分投資損失（利益）,-2.0,-3836.0,0.0,0.0
非金融資產減損損失,488143.0,1082361.0,60626.0,79760.0
其他項目,389599.0,1170350.0,-3872.0,-3872.0
收益費損項目合計,8338.0,21195.0,1584204.0,2171928.0
應收票據（增加）減少,384153.0,-71496.0,1677551.0,1371623.0
應收票據－關係人（增加）減少,19840.0,12545.0,25640.0,37396.0
應收帳款（增加）減少,-69918.0,-5067.0,829250.0,1679835.0
應收帳款－關係人（增加）減少,-856158.0,-1345970.0,33101.0,55749.0
其他應收款（增加）減少,-8095.0,-18868.0,71068.0,22421.0
存貨（增加）減少,-132241.0,-237311.0,466612.0,1001045.0
其他流動資產（增加）減少,13055.0,289071.0,62434.0,70918.0
與營業活動相關之資產之淨變動合計,-267111.0,-959034.0,3165656.0,4238987.0
應付票據增加（減少）,-262711.0,-118373.0,-54531.0,-249625.0
應付帳款增加（減少）,50818.0,276444.0,-2790823.0,-2303929.0
其他應付款增加（減少）,-50538.0,-63326.0,24094.0,-90958.0
其他流動負債增加（減少）,-516487.0,-575218.0,533642.0,295806.0
其他營業負債增加（減少）,-648728.0,-812529.0,-57860.0,-48215.0
與營業活動相關之負債之淨變動合計,-160585.0,269832.0,-2345478.0,-2396921.0
與營業活動相關之資產及負債之淨變動合計,976507.0,2562935.0,820178.0,1842066.0
調整項目合計,13524.0,32109.0,2404382.0,4013994.0
營運產生之現金流入（流出）,-62566.0,0.0,5333854.0,7528911.0
收取之利息,-258529.0,-136295.0,58663.0,81979.0
收取之股利,668936.0,-562714.0,244179.0,267087.0
支付之利息,,1896035.0,-241613.0,-364195.0
退還（支付）之所得稅,-425819.0,,-893937.0,-932425.0
營業活動之淨現金流入（流出）,134973.0,0.0,4501146.0,6581357.0
投資活動之現金流量,29242.0,-491793.0,,
處分透過其他綜合損益按公允價值衡量之金融資產,-554322.0,495766.0,0.0,0.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,2389.0,123909.0,1239.0,1238.0
取得透過損益按公允價值衡量之金融資產,0.0,29242.0,-757713.0,-1028602.0
處分透過損益按公允價值衡量之金融資產,-12830.0,-1314235.0,763962.0,1033240.0
採用權益法之被投資公司減資退回股款,-308.0,4134.0,123909.0,123909.0
處分待出售非流動資產,14852.0,0.0,29242.0,29242.0
取得不動產、廠房及設備,-86990.0,-17468.0,-2116961.0,-2782784.0
處分不動產、廠房及設備,-17440.0,-312.0,5385.0,6031.0
其他應收款－關係人減少,0.0,19025.0,0.0,0.0
取得無形資產,-916253.0,-84036.0,-19359.0,-20482.0
長期應收租賃款減少,,-20453.0,-521.0,25988.0
其他金融資產增加,2314034.0,0.0,23214.0,-1021410.0
其他非流動資產增加,212770.0,-1256221.0,-63210.0,-9183.0
投資活動之淨現金流入（流出）,-1955197.0,,-23283.0,-3642813.0
籌資活動之現金流量,7199.0,1843540.0,-2034096.0,
短期借款增加,-24406.0,3289493.0,,654870.0
發行公司債,0.0,-4146943.0,3200696.0,0.0
舉借長期借款,554400.0,7772.0,0.0,8534451.0
償還長期借款,105205.0,0.0,5519458.0,-8508282.0
存入保證金減少,412288.0,-43339.0,-6171772.0,-961.0
租賃本金償還,4289467.0,-8614.0,7850.0,-89511.0
發放現金股利,4701755.0,941909.0,0.0,-1860419.0
現金減資,4701755.0,67762.0,-64826.0,-620140.0
