會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,5603495.0,14938447.0,23859358.0,32633419.0
本期稅前淨利（淨損）,5603495.0,14938447.0,23859358.0,32633419.0
折舊費用,1660066.0,3364476.0,5221832.0,6909487.0
攤銷費用,93764.0,188050.0,296416.0,430278.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-108592.0,-176565.0,-146924.0,-179256.0
利息費用,535879.0,1086885.0,1658926.0,2199118.0
利息收入,-184613.0,-388385.0,-633818.0,-815805.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-448149.0,-885479.0,-1452262.0,-1448451.0
處分及報廢不動產、廠房及設備損失（利益）,-89831.0,826.0,826.0,826.0
處分投資損失（利益）,-114717.0,-1184007.0,-1802135.0,-2509388.0
非金融資產減損損失,-30440.0,-121836.0,-107208.0,162793.0
未實現外幣兌換損失（利益）,-1277.0,0.0,0.0,0.0
其他項目,0.0,-115462.0,-189593.0,-181349.0
收益費損項目合計,1312090.0,-31408.0,109000.0,774784.0
強制透過損益按公允價值衡量之金融資產（增加）減少,45796.0,-13540.0,-44658.0,-36520.0
應收票據（增加）減少,3017884.0,0.0,-4368.0,-142906.0
應收帳款（增加）減少,-115069.0,1723555.0,0.0,0.0
應收帳款－關係人（增加）減少,7938.0,57365.0,2906034.0,5163611.0
其他應收款（增加）減少,3522.0,3310277.0,76029.0,87629.0
其他應收款－關係人（增加）減少,-11757.0,-29686.0,-795340.0,-51772.0
存貨（增加）減少,-444615.0,54567.0,-725898.0,-2605525.0
預付款項（增加）減少,-321139.0,-349179.0,-23211.0,-647799.0
其他流動資產（增加）減少,-369001.0,376428.0,-273968.0,-31332.0
與營業活動相關之資產之淨變動合計,1813559.0,275202.0,-164813.0,-406220.0
合約負債增加（減少）,-197021.0,-63832.0,434587.0,1217372.0
應付帳款增加（減少）,-75622.0,3631142.0,-3431.0,1001688.0
其他應付款增加（減少）,-1515836.0,-631611.0,-1476045.0,58080.0
其他應付款－關係人增加（減少）,1798.0,566207.0,848848.0,-1377879.0
其他流動負債增加（減少）,18053.0,-2039388.0,499772.0,-195057.0
淨確定福利負債增加(減少),-118875.0,3059.0,-2776402.0,-692642.0
與營業活動相關之負債之淨變動合計,-1887503.0,23550.0,6818.0,-80244.0
與營業活動相關之資產及負債之淨變動合計,-73944.0,-139842.0,-142135.0,-144918.0
調整項目合計,1238146.0,-2218025.0,-1563099.0,-1112861.0
營運產生之現金流入（流出）,6841641.0,1413117.0,-3039144.0,-2490740.0
退還（支付）之所得稅,-1942824.0,3136672.0,-133110.0,2672871.0
營業活動之淨現金流入（流出）,4898817.0,18075119.0,23726248.0,35306290.0
投資活動之現金流量,,-4839923.0,-6037850.0,-6435021.0
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,13235196.0,17688398.0,28871269.0
取得按攤銷後成本衡量之金融資產,-1655132.0,,,
取得採用權益法之投資,-943391.0,0.0,0.0,0.0
取得不動產、廠房及設備,-1483673.0,-2921249.0,-3423597.0,4584.0
處分不動產、廠房及設備,372865.0,-943391.0,-1284750.0,-2766430.0
取得無形資產,-3350.0,41116.0,41116.0,-1284750.0
長期應收租賃款減少,0.0,-3862604.0,-6385220.0,41116.0
其他非流動資產增加,-876769.0,491230.0,497109.0,0.0
其他非流動資產減少,2915.0,-34539.0,-107420.0,-8201795.0
收取之利息,205282.0,-4184269.0,-4159848.0,522037.0
收取之股利,70668.0,582883.0,1273963.0,-106261.0
投資活動之淨現金流入（流出）,-4310585.0,83448.0,-23278.0,-4122514.0
籌資活動之現金流量,,0.0,0.0,1698460.0
短期借款增加,7590533.0,417366.0,645659.0,-237937.0
舉借長期借款,1117005.0,1309978.0,2487711.0,0.0
償還長期借款,-8662690.0,4784.0,-336805.0,852229.0
附買回票券及債券負債減少,189075.0,-9015247.0,-10775360.0,2472266.0
其他應付款－關係人增加,8398413.0,,,4690.0
租賃本金償還,-96539.0,-423047.0,10656519.0,-11124305.0
其他非流動負債減少,-195789.0,-1758956.0,-1397973.0,
發放現金股利,-21217.0,12562200.0,12562200.0,4364712.0
庫藏股票買回成本,0.0,2634558.0,11533925.0,-1526816.0
取得子公司股權,0.0,-8726902.0,-8755707.0,12562200.0
處分子公司股權（未喪失控制力）,0.0,8595951.0,-361729.0,14459444.0
支付之利息,-565312.0,-189788.0,-158728.0,-8747894.0
籌資活動之淨現金流入（流出）,7753479.0,-179060.0,-19097012.0,-437093.0
匯率變動對現金及約當現金之影響,625254.0,-2115745.0,0.0,-103829.0
本期現金及約當現金增加（減少）數,8966965.0,2121.0,2121.0,-19093894.0
期初現金及約當現金餘額,48507889.0,-329251.0,-348959.0,0.0
期末現金及約當現金餘額,57474854.0,-406.0,-406.0,2121.0
資產負債表帳列之現金及約當現金,57474854.0,0.0,0.0,-348959.0
