會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,447848.0,1149356.0,1821466.0,2687878.0
本期稅前淨利（淨損）,447848.0,1149356.0,1821466.0,2687878.0
折舊費用,107286.0,215808.0,325794.0,435359.0
攤銷費用,3008.0,6471.0,10253.0,14279.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-137.0,-548.0,0.0,0.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,593.0,1207.0,-631.0,-631.0
利息費用,-2382.0,-6598.0,1834.0,2367.0
利息收入,-2543.0,-6386.0,-11191.0,-19923.0
股利收入,779.0,163.0,0.0,0.0
採用權益法認列之關聯企業及合資損失（利益）之份額,195.0,779.0,-8616.0,-10822.0
處分及報廢不動產、廠房及設備損失（利益）,106799.0,-41.0,157.0,408.0
處分投資性不動產損失（利益）,-6517.0,210855.0,779.0,-4943.0
處分採用權益法之投資損失（利益）,-3596.0,-5613.0,6401.0,779.0
非金融資產減損損失,-28493.0,-7814.0,891.0,23811.0
未實現銷貨利益（損失）,0.0,-28210.0,325671.0,1096.0
其他項目,14209.0,-23.0,-7330.0,-106.0
收益費損項目合計,-12703.0,32170.0,-31449.0,441674.0
應收帳款（增加）減少,-37100.0,-19634.0,716.0,36277.0
應收帳款－關係人（增加）減少,-43310.0,-29124.0,0.0,-5228.0
其他應收款（增加）減少,-18294.0,-15913.0,-19081.0,2294.0
其他應收款－關係人（增加）減少,-349072.0,34332.0,-47325.0,0.0
存貨（增加）減少,12103.0,-23115.0,-104469.0,9452.0
其他流動資產（增加）減少,-779.0,-14881.0,-30254.0,15821.0
與營業活動相關之資產之淨變動合計,-9804.0,-779.0,55490.0,58616.0
合約負債增加（減少）,-535.0,9667.0,-343184.0,44215.0
應付帳款增加（減少）,-409691.0,-1062.0,6318.0,24879.0
其他應付款增加（減少）,-446791.0,-11751.0,-779.0,150477.0
其他應付款－關係人增加（減少）,-339992.0,-40875.0,-29853.0,25261.0
負債準備增加（減少）,107856.0,169980.0,-1922.0,-779.0
其他流動負債增加（減少）,2561.0,1319336.0,-344184.0,-31806.0
淨確定福利負債增加(減少),-134.0,6369.0,-448653.0,-2718.0
與營業活動相關之負債之淨變動合計,-14575.0,-163.0,-122982.0,209529.0
與營業活動相關之資產及負債之淨變動合計,95708.0,-19748.0,1698484.0,268145.0
調整項目合計,,1305794.0,9889.0,709819.0
營運產生之現金流入（流出）,0.0,,-184.0,3397697.0
收取之利息,5000.0,0.0,-415781.0,16395.0
支付之利息,-50000.0,5000.0,1292408.0,-199.0
退還（支付）之所得稅,-90784.0,-800000.0,,-423456.0
營業活動之淨現金流入（流出）,-1700.0,0.0,0.0,2990437.0
投資活動之現金流量,3775.0,-165028.0,5000.0,
取得按攤銷後成本衡量之金融資產,-430.0,0.0,-800000.0,-77173.0
處分按攤銷後成本衡量之金融資產,-441.0,-3447.0,1001010.0,8940.0
按攤銷後成本衡量之金融資產到期還本,-134580.0,5541.0,-8089.0,5000.0
取得透過損益按公允價值衡量之金融資產,,-9107.0,40360.0,-800000.0
處分透過損益按公允價值衡量之金融資產,0.0,-25.0,-306317.0,1001010.0
取得採用權益法之投資,-94365.0,-967066.0,6.0,-8089.0
取得不動產、廠房及設備,2783.0,,-5531.0,-486685.0
處分不動產、廠房及設備,-4199.0,205000.0,5660.0,21.0
存出保證金增加,-10194.0,-205000.0,-13047.0,-6475.0
存出保證金減少,0.0,100.0,0.0,6948.0
取得無形資產,-105975.0,-94465.0,1797.0,-15784.0
取得投資性不動產,20833.0,5727.0,0.0,0.0
處分投資性不動產,-124014.0,-8027.0,-79151.0,40181.0
其他非流動資產減少,3635197.0,-21182.0,,1797.0
收取之股利,3511183.0,0.0,205000.0,0.0
投資活動之淨現金流入（流出）,3511183.0,-582777.0,-205000.0,-330309.0
