會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,3511183.0,25.06,3286164.0,22.59,3248615.0,23.72,4672852.0,31.04
透過損益按公允價值衡量之金融資產－流動,250516.0,1.79,1000927.0,6.88,0.0,0.0,0.0,0.0
按攤銷後成本衡量之金融資產－流動,58152.0,0.41,59088.0,0.41,61186.0,0.45,117049.0,0.78
應收帳款淨額,239474.0,1.71,238570.0,1.64,240287.0,1.75,196680.0,1.31
應收帳款－關係人淨額,71335.0,0.51,75553.0,0.52,99188.0,0.72,72967.0,0.48
其他應收款淨額,41439.0,0.3,41564.0,0.29,13711.0,0.1,14359.0,0.1
存貨,705048.0,5.03,23.0,0.0,731653.0,5.34,688391.0,4.57
其他流動資產,67488.0,0.48,687087.0,4.72,33579.0,0.25,38964.0,0.26
流動資產合計,4944635.0,35.29,74419.0,0.51,102110.0,0.75,5801262.0,38.54
非流動資產,,,5463395.0,37.56,4530329.0,33.08,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,10316.0,0.07,,,,,14344.0,0.1
按攤銷後成本衡量之金融資產－非流動,13320.0,0.1,9747.0,0.07,8576.0,0.06,24520.0,0.16
採用權益法之投資,28606.0,0.2,13320.0,0.09,13320.0,0.1,44651.0,0.3
不動產、廠房及設備,7206302.0,51.43,32317.0,0.22,44835.0,0.33,7360082.0,48.89
使用權資產,204192.0,1.46,7181426.0,49.37,7223625.0,52.75,186268.0,1.24
投資性不動產淨額,1457545.0,10.4,230703.0,1.59,217937.0,1.59,1416269.0,9.41
無形資產,33823.0,0.24,1455512.0,10.01,1419901.0,10.37,43757.0,0.29
遞延所得稅資產,7520.0,0.05,38994.0,0.27,42214.0,0.31,14662.0,0.1
其他非流動資產,106488.0,0.76,9465.0,0.07,9033.0,0.07,147223.0,0.98
非流動資產合計,9068112.0,64.71,110611.0,0.76,185504.0,1.35,9251776.0,61.46
資產總額,14012747.0,100.0,9082095.0,62.44,9164945.0,66.92,15053038.0,100.0
流動負債,,,14545490.0,100.0,13695274.0,100.0,,
合約負債－流動,85864.0,0.61,,,,,173389.0,1.15
應付帳款,250670.0,1.79,113261.0,0.78,98920.0,0.72,293843.0,1.95
其他應付款,1457564.0,10.4,303296.0,2.09,324454.0,2.37,2051370.0,13.63
其他應付款項－關係人,78913.0,0.56,2692590.0,18.51,1537865.0,11.23,92071.0,0.61
本期所得稅負債,996281.0,7.11,51929.0,0.36,73128.0,0.53,1026091.0,6.82
租賃負債－流動,51330.0,0.37,1125284.0,7.74,858123.0,6.27,46943.0,0.31
其他流動負債,21757.0,0.16,57536.0,0.4,40360.0,0.29,28704.0,0.19
流動負債合計,2942379.0,21.0,41685.0,0.29,54204.0,0.4,3712411.0,24.66
非流動負債,,,4385581.0,30.15,32798.0,0.24,,
長期借款,0.0,0.0,,,3019852.0,22.05,0.0,0.0
負債準備－非流動,6596.0,0.05,0.0,0.0,,,9652.0,0.06
遞延所得稅負債,69001.0,0.49,9535.0,0.07,0.0,0.0,69702.0,0.46
租賃負債－非流動,120968.0,0.86,69001.0,0.47,9559.0,0.07,110809.0,0.74
其他非流動負債,42112.0,0.3,141417.0,0.97,69001.0,0.5,9391.0,0.06
非流動負債合計,238677.0,1.7,40749.0,0.28,133936.0,0.98,199554.0,1.33
負債總額,3181056.0,22.7,260702.0,1.79,10625.0,0.08,3911965.0,25.99
歸屬於母公司業主之權益,,,4646283.0,31.94,223121.0,1.63,,
股本,,,,,3242973.0,23.68,,
普通股股本,1481374.0,10.57,,,,,1481374.0,9.84
股本合計,1481374.0,10.57,1481374.0,10.18,,,1481374.0,9.84
資本公積,,,1481374.0,10.18,1481374.0,10.82,,
資本公積合計,2869691.0,20.48,,,1481374.0,10.82,2874232.0,19.09
保留盈餘,,,2871423.0,19.74,,,,
法定盈餘公積,1198125.0,8.55,,,2874232.0,20.99,1328240.0,8.82
特別盈餘公積,86465.0,0.62,1328240.0,9.13,,,92205.0,0.61
未分配盈餘（或待彌補虧損）,3680574.0,26.27,92205.0,0.63,1328240.0,9.7,3864549.0,25.67
保留盈餘合計,4965164.0,35.43,3026069.0,20.8,92205.0,0.67,5284994.0,35.11
其他權益,,,4446514.0,30.57,3390917.0,24.76,,
其他權益合計,-51459.0,-0.37,,,4811362.0,35.13,-70828.0,-0.47
庫藏股票,0.0,0.0,-68537.0,-0.47,,,0.0,0.0
歸屬於母公司業主之權益合計,9264770.0,66.12,0.0,0.0,-61057.0,-0.45,9569772.0,63.57
非控制權益,1566921.0,11.18,8730774.0,60.02,0.0,0.0,1571301.0,10.44
權益總額,10831691.0,77.3,1168433.0,8.03,9105911.0,66.49,11141073.0,74.01
負債及權益總計,14012747.0,100.0,9899207.0,68.06,1346390.0,9.83,15053038.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,14545490.0,100.0,10452301.0,76.32,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,13695274.0,100.0,0.0,
