會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,26264176.0,,34503951.0,11.23,33405511.0,10.87,33450618.0,10.55
透過損益按公允價值衡量之金融資產－流動,15557601.0,,14849206.0,4.83,17125549.0,5.57,24229761.0,7.64
透過其他綜合損益按公允價值衡量之金融資產－流動,4391002.0,,4262380.0,1.39,3740217.0,1.22,3902921.0,1.23
按攤銷後成本衡量之金融資產－流動,16489639.0,,16362145.0,5.33,16075427.0,5.23,14755328.0,4.65
合約資產－流動,137477.0,,198892.0,0.06,143727.0,0.05,188287.0,0.06
應收票據淨額,7137107.0,,6619958.0,2.16,6150930.0,2.0,6744079.0,2.13
應收帳款淨額,8136988.0,,8217312.0,2.68,9177475.0,2.99,10314291.0,3.25
應收帳款－關係人淨額,647938.0,,618069.0,0.2,639186.0,0.21,666721.0,0.21
其他應收款淨額,509174.0,,3528399.0,1.15,843836.0,0.27,568283.0,0.18
本期所得稅資產,8983.0,,8643.0,0.0,60465.0,0.02,73780.0,0.02
存貨,6312098.0,,7039445.0,2.29,7453192.0,2.43,8813309.0,2.78
預付款項,1471635.0,,1486846.0,0.48,2850806.0,0.93,1907635.0,0.6
其他流動資產,381989.0,,497797.0,0.16,482405.0,0.16,340705.0,0.11
流動資產合計,87445807.0,,98193043.0,31.97,98148726.0,31.94,105955718.0,33.42
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,11018523.0,,10804896.0,3.52,11078421.0,3.61,11132674.0,3.51
按攤銷後成本衡量之金融資產－非流動,65759.0,,61019.0,0.02,60619.0,0.02,60619.0,0.02
採用權益法之投資,85458351.0,,85137373.0,27.72,86211972.0,28.06,88108186.0,27.79
不動產、廠房及設備,52181034.0,,52163938.0,16.98,41578114.0,13.53,41431732.0,13.07
使用權資產,5136875.0,,5049173.0,1.64,4924446.0,1.6,4756164.0,1.5
投資性不動產淨額,36618854.0,,36657283.0,11.94,36671838.0,11.93,36843630.0,11.62
無形資產,7153623.0,,7035168.0,2.29,7006131.0,2.28,6969037.0,2.2
遞延所得稅資產,678019.0,,753776.0,0.25,593468.0,0.19,891351.0,0.28
其他非流動資產,11487280.0,,11282053.0,3.67,21014131.0,6.84,20906958.0,6.59
非流動資產合計,209798318.0,,208944679.0,68.03,209139140.0,68.06,211100351.0,66.58
資產總額,297244125.0,,307137722.0,100.0,307287866.0,100.0,317056069.0,100.0
流動負債,,,,,,,,
短期借款,19466042.0,,24320572.0,7.92,18159292.0,5.91,23699570.0,7.47
應付短期票券,13494163.0,,13806307.0,4.5,21603774.0,7.03,27887081.0,8.8
透過損益按公允價值衡量之金融負債－流動,428836.0,,599338.0,0.2,0.0,0.0,0.0,0.0
合約負債－流動,964510.0,,824896.0,0.27,1484328.0,0.48,1046223.0,0.33
應付帳款,7937455.0,,9186620.0,2.99,9528629.0,3.1,12237120.0,3.86
應付帳款－關係人,260231.0,,269614.0,0.09,275737.0,0.09,265249.0,0.08
其他應付款,390877.0,,12419932.0,4.04,473500.0,0.15,292100.0,0.09
本期所得稅負債,1565387.0,,1425379.0,0.46,1319952.0,0.43,2414410.0,0.76
負債準備－流動,15000.0,,15000.0,0.0,15000.0,0.0,74782.0,0.02
租賃負債－流動,228146.0,,213514.0,0.07,195895.0,0.06,187274.0,0.06
其他流動負債,9667655.0,,11678168.0,3.8,3976671.0,1.29,2978557.0,0.94
流動負債合計,54418302.0,,74759340.0,24.34,57032778.0,18.56,71082366.0,22.42
非流動負債,,,,,,,,
應付公司債,38800000.0,,38800000.0,12.63,45178844.0,14.7,45131854.0,14.23
長期借款,16998375.0,,15395009.0,5.01,17396328.0,5.66,7050329.0,2.22
負債準備－非流動,749521.0,,773593.0,0.25,787806.0,0.26,1027756.0,0.32
遞延所得稅負債,10239645.0,,10109678.0,3.29,10200669.0,3.32,10297825.0,3.25
租賃負債－非流動,1202287.0,,1175760.0,0.38,1123196.0,0.37,1084452.0,0.34
其他非流動負債,1362549.0,,1344060.0,0.44,1329127.0,0.43,1108601.0,0.35
非流動負債合計,69352377.0,,67598100.0,22.01,76015970.0,24.74,65700817.0,20.72
負債總額,123770679.0,,142357440.0,46.35,133048748.0,43.3,136783183.0,43.14
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,33614472.0,,33673795.0,10.96,34460572.0,11.21,35455721.0,11.18
股本合計,33614472.0,,33673795.0,10.96,981169.0,0.32,35455721.0,11.18
資本公積,,,,,35441741.0,11.53,,
資本公積合計,1483851.0,,1634414.0,0.53,,,5986339.0,1.89
保留盈餘,,,,,5972507.0,1.94,,
法定盈餘公積,18473057.0,,19783405.0,6.44,,,19783405.0,6.24
特別盈餘公積,65267773.0,,66476869.0,21.64,19783405.0,6.44,66476869.0,20.97
未分配盈餘（或待彌補虧損）,31001091.0,,21096793.0,6.87,66476869.0,21.63,28739477.0,9.06
保留盈餘合計,114741921.0,,107357067.0,34.95,24485730.0,7.97,114999751.0,36.27
其他權益,,,,,110746004.0,36.04,,
其他權益合計,978837.0,,-93068.0,-0.03,,,485112.0,0.15
歸屬於母公司業主之權益合計,150819081.0,,142572208.0,46.42,-457366.0,-0.15,156926923.0,49.5
非控制權益,22654365.0,,22208074.0,7.23,151702886.0,49.37,23345963.0,7.36
權益總額,173473446.0,,164780282.0,53.65,22536232.0,7.33,180272886.0,56.86
負債及權益總計,297244125.0,,307137722.0,100.0,174239118.0,56.7,317056069.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,307287866.0,100.0,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,0.0,,98116871.0,,0.0,
