會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,4743883.0,11548456.0,16381396.0,21933913.0
本期稅前淨利（淨損）,4743883.0,11548456.0,16381396.0,21933913.0
折舊費用,1161466.0,2308339.0,3461517.0,4611063.0
攤銷費用,67803.0,135530.0,203979.0,318975.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-37285.0,135748.0,152985.0,638694.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-409294.0,405666.0,576979.0,256468.0
利息費用,199008.0,401224.0,672547.0,894326.0
利息收入,-186605.0,-393752.0,-668976.0,-807847.0
股利收入,-3903.0,-599847.0,-679447.0,-740325.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-590229.0,-2853549.0,-4476836.0,-6318550.0
處分及報廢不動產、廠房及設備損失（利益）,933.0,1689.0,51941.0,63704.0
處分投資損失（利益）,-285288.0,9408.0,9371.0,67526.0
非金融資產減損損失,0.0,-541437.0,-547343.0,0.0
非金融資產減損迴轉利益,-31.0,0.0,0.0,-547343.0
未實現外幣兌換損失（利益）,69770.0,-85.0,-122.0,0.0
投資性不動產公允價值調整損失(利益),-30736.0,81975.0,53883.0,231725.0
其他項目,-142.0,-72230.0,-86800.0,189980.0
收益費損項目合計,-44533.0,-246.0,-646.0,-15989.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-833.0,-981567.0,-1276968.0,0.0
合約資產（增加）減少,-38870.0,298066.0,-2127279.0,163737.0
應收票據（增加）減少,-118709.0,-100285.0,-45120.0,-244301.0
應收帳款（增加）減少,964068.0,370915.0,822241.0,-645.0
其他應收款（增加）減少,74737.0,879470.0,644146.0,-1238802.0
存貨（增加）減少,209178.0,159343.0,48341.0,-8910857.0
預付款項（增加）減少,-440457.0,-541105.0,-970709.0,-89680.0
其他流動資產（增加）減少,157418.0,-470045.0,-1869293.0,274597.0
與營業活動相關之資產之淨變動合計,806532.0,88783.0,110545.0,-742176.0
合約負債增加（減少）,-149021.0,685142.0,-3387128.0,42103.0
應付帳款增加（減少）,-1392881.0,-284834.0,-678950.0,-2241819.0
負債準備增加（減少）,-36959.0,-16775.0,386637.0,-912282.0
淨確定福利負債增加(減少),-10594.0,-12887.0,209972.0,242129.0
遞延貸項增加（減少）,-18978.0,-12591.0,1326.0,-12337985.0
與營業活動相關之負債之淨變動合計,-1608433.0,-37956.0,-18375.0,-678950.0
與營業活動相關之資產及負債之淨變動合計,-801901.0,-365043.0,-56933.0,-66680.0
調整項目合計,-846434.0,320099.0,-156323.0,2680798.0
營運產生之現金流入（流出）,3897449.0,-661468.0,-3543451.0,135329.0
收取之利息,181367.0,10886988.0,-4820419.0,-19832.0
收取之股利,25626.0,350779.0,11560977.0,-75912.0
支付之利息,-120999.0,57647.0,576998.0,1974753.0
退還（支付）之所得稅,-2145705.0,-419563.0,3068882.0,-10363232.0
營業活動之淨現金流入（流出）,1837738.0,-3923448.0,-704992.0,-11602034.0
投資活動之現金流量,,6952403.0,-4870775.0,10331879.0
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,,9631090.0,801759.0
處分透過其他綜合損益按公允價值衡量之金融資產,100759.0,-7392.0,,3421165.0
處分按攤銷後成本衡量之金融資產,17676.0,100759.0,-89550.0,-899538.0
取得採用權益法之投資,-19625.0,-240810.0,710289.0,-5058557.0
預付投資款增加,-1451.0,-245439.0,157501.0,8596708.0
取得不動產、廠房及設備,-466661.0,-36315.0,-245364.0,
處分不動產、廠房及設備,8269.0,-1692797.0,37738.0,-89550.0
存出保證金減少,30303.0,19605.0,-82110.0,710289.0
取得無形資產,-670.0,-6447.0,0.0,1495561.0
取得使用權資產,-177631.0,-4701.0,-2586080.0,-245389.0
取得投資性不動產,-1168.0,0.0,44156.0,37738.0
其他非流動資產減少,37.0,-179710.0,-14073.0,-83542.0
其他投資活動,2055.0,-1168.0,0.0,0.0
投資活動之淨現金流入（流出）,-508107.0,7319.0,-72561.0,0.0
籌資活動之現金流量,,-2287096.0,0.0,-3250124.0
短期借款增加,244782.0,,-179025.0,46236.0
應付短期票券減少,-389000.0,5298353.0,-3035.0,0.0
舉借長期借款,4268351.0,-76100.0,7291.0,12406.0
償還長期借款,-4798153.0,0.0,-2314823.0,-74724.0
存入保證金減少,-75436.0,10346864.0,,-229498.0
租賃本金償還,-89450.0,-10003479.0,0.0,-3035.0
其他非流動負債增加,-5166.0,-97756.0,-921121.0,0.0
取得子公司股權,-75.0,-150534.0,7723000.0,10457.0
籌資活動之淨現金流入（流出）,-844147.0,0.0,6300000.0,-1663175.0
匯率變動對現金及約當現金之影響,-133040.0,-1331.0,-3000000.0,
本期現金及約當現金增加（減少）數,352444.0,-1595.0,23954953.0,4596853.0
期初現金及約當現金餘額,25911732.0,-1002983.0,-20137670.0,0.0
期末現金及約當現金餘額,26264176.0,4311439.0,-96941.0,14006500.0
資產負債表帳列之現金及約當現金,26264176.0,-384527.0,-208570.0,0.0
