會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,899129.0,100.0,851111.0,100.0,859793.0,100.0,3350323.0,100.0
營業收入合計,899129.0,100.0,554505.0,65.15,859793.0,100.0,3350323.0,100.0
銷貨成本,605446.0,67.34,296606.0,34.85,586721.0,68.24,2246687.0,67.06
營業成本合計,605446.0,67.34,296606.0,34.85,273072.0,31.76,2246687.0,67.06
營業毛利（毛損）,293683.0,32.66,,,273072.0,31.76,1103636.0,32.94
營業毛利（毛損）淨額,293683.0,32.66,8699.0,1.02,,,1103636.0,32.94
營業費用,,,104110.0,12.23,10160.0,1.18,,
推銷費用,9541.0,1.06,43625.0,5.13,78198.0,9.09,39659.0,1.18
管理費用,74567.0,8.29,1974.0,0.23,47083.0,5.48,332172.0,9.91
研究發展費用,44375.0,4.94,158408.0,18.61,4210.0,0.49,185235.0,5.53
預期信用減損損失（利益）,1863.0,0.21,138198.0,16.24,139651.0,16.24,1764.0,0.05
營業費用合計,130346.0,14.5,,,133421.0,15.52,558830.0,16.68
營業利益（損失）,163337.0,18.17,9206.0,1.08,,,544806.0,16.26
營業外收入及支出,,,77551.0,9.11,11273.0,1.31,,
其他收入,4910.0,0.55,1865.0,0.22,62068.0,7.22,49442.0,1.48
其他利益及損失淨額,55802.0,6.21,84892.0,9.97,1639.0,0.19,187983.0,5.61
財務成本淨額,2156.0,0.24,223090.0,26.21,0.0,0.0,7418.0,0.22
營業外收入及支出合計,58556.0,6.51,55561.0,6.53,71702.0,8.34,230007.0,6.87
稅前淨利（淨損）,221893.0,24.68,167529.0,19.68,205123.0,23.86,774813.0,23.13
所得稅費用（利益）合計,43581.0,4.85,167529.0,19.68,39122.0,4.55,161260.0,4.81
繼續營業單位本期淨利（淨損）,178312.0,19.83,,,166001.0,19.31,613553.0,18.31
本期淨利（淨損）,178312.0,19.83,-43826.0,-5.15,166001.0,19.31,613553.0,18.31
其他綜合損益(淨額),,,-8685.0,-1.02,,,,
國外營運機構財務報表換算之兌換差額,88491.0,9.84,-35141.0,-4.13,23216.0,2.7,26899.0,0.8
與可能重分類之項目相關之所得稅,17540.0,1.95,-35141.0,-4.13,4654.0,0.54,5136.0,0.15
後續可能重分類至損益之項目：,70951.0,7.89,132388.0,15.55,18562.0,2.16,21763.0,0.65
其他綜合損益（淨額）,70951.0,7.89,,,18562.0,2.16,21763.0,0.65
本期綜合損益總額,249263.0,27.72,169661.0,19.93,184563.0,21.47,635316.0,18.96
淨利（損）歸屬於：,,,-2132.0,-0.25,,,,
母公司業主（淨利∕損）,180875.0,20.12,134922.0,15.85,167642.0,19.5,622346.0,18.58
非控制權益（淨利∕損）,-2563.0,-0.29,-2534.0,-0.3,-1641.0,-0.19,-8793.0,-0.26
母公司業主（綜合損益）,251036.0,27.92,,,186254.0,21.66,642893.0,19.19
非控制權益（綜合損益）,-1773.0,-0.2,2.81,,-1691.0,-0.2,-7577.0,-0.23
基本每股盈餘,,,,,,,,
基本每股盈餘,3.0,,2.81,,2.79,,10.32,
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,2.99,,,,2.77,,10.28,
